county,time,precip_mm,snowfall_cm,wind_gusts_kmh,visibility_m,weather_code,freezing
Pike,2026-08-05T13:00,0.0,0.0,8.6,39900,0,0
Pike,2026-08-05T14:00,0.0,0.0,11.9,45300,0,0
Pike,2026-08-05T15:00,0.0,0.0,7.9,49600,0,0
Pike,2026-08-05T16:00,0.0,0.0,7.6,52800,0,0
Pike,2026-08-05T17:00,0.0,0.0,8.3,56500,0,0
Pike,2026-08-05T18:00,0.0,0.0,7.2,54500,3,0
Pike,2026-08-05T19:00,0.0,0.0,7.9,53100,3,0
Pike,2026-08-05T20:00,0.0,0.0,9.0,44200,3,0
Pike,2026-08-05T21:00,0.0,0.0,5.4,39300,3,0
Pike,2026-08-05T22:00,0.0,0.0,3.2,34700,3,0
Pike,2026-08-05T23:00,0.0,0.0,8.3,30500,1,0
Pike,2026-08-06T00:00,0.0,0.0,14.8,27500,3,0
Pike,2026-08-06T01:00,0.0,0.0,17.6,24500,2,0
Pike,2026-08-06T02:00,0.0,0.0,13.3,23500,1,0
Pike,2026-08-06T03:00,0.0,0.0,11.2,23700,3,0
Pike,2026-08-06T04:00,0.0,0.0,13.0,20400,3,0
Pike,2026-08-06T05:00,0.0,0.0,12.6,17400,3,0
Pike,2026-08-06T06:00,0.0,0.0,8.3,17300,1,0
Pike,2026-08-06T07:00,0.0,0.0,9.0,18200,3,0
Pike,2026-08-06T08:00,0.0,0.0,5.4,18200,3,0
Pike,2026-08-06T09:00,0.0,0.0,38.5,23300,2,0
Pike,2026-08-06T10:00,0.0,0.0,22.7,26400,3,0
Pike,2026-08-06T11:00,0.0,0.0,16.2,31600,3,0
Pike,2026-08-06T12:00,0.0,0.0,19.8,34900,3,0
Pike,2026-08-06T13:00,0.0,0.0,20.9,36300,3,0
Pike,2026-08-06T14:00,0.0,0.0,12.2,39000,3,0
Pike,2026-08-06T15:00,0.0,0.0,6.8,43400,3,0
Pike,2026-08-06T16:00,0.0,0.0,23.0,44000,3,0
Pike,2026-08-06T17:00,0.0,0.0,19.4,43500,3,0
Pike,2026-08-06T18:00,0.0,0.0,17.3,42600,3,0
Pike,2026-08-06T19:00,0.0,0.0,17.3,40300,3,0
Pike,2026-08-06T20:00,0.0,0.0,10.8,32600,3,0
Pike,2026-08-06T21:00,0.0,0.0,3.2,29600,3,0
Pike,2026-08-06T22:00,0.0,0.0,6.8,28000,3,0
Pike,2026-08-06T23:00,0.0,0.0,8.6,22300,1,0
Pulaski,2026-08-05T00:00,0.0,0.0,16.6,22200,0,0
Pulaski,2026-08-05T01:00,0.0,0.0,14.4,16100,0,0
Pulaski,2026-08-05T02:00,0.0,0.0,12.2,16200,0,0
Pulaski,2026-08-05T03:00,0.0,0.0,11.9,15400,0,0
Pulaski,2026-08-05T04:00,0.0,0.0,10.4,14800,0,0
Pulaski,2026-08-05T05:00,0.0,0.0,10.4,16800,1,0
Pulaski,2026-08-05T06:00,0.0,0.0,10.4,15200,0,0
Pulaski,2026-08-05T07:00,0.0,0.0,10.8,14800,0,0
Pulaski,2026-08-05T08:00,0.0,0.0,13.0,14200,0,0
Pulaski,2026-08-05T09:00,0.0,0.0,13.3,15100,1,0
Pulaski,2026-08-05T10:00,0.0,0.0,20.9,18900,0,0
Pulaski,2026-08-05T11:00,0.0,0.0,21.2,23500,0,0
Pulaski,2026-08-05T12:00,0.0,0.0,15.1,26800,0,0
Pulaski,2026-08-05T13:00,0.0,0.0,15.8,31000,1,0
Pulaski,2026-08-05T14:00,0.0,0.0,16.9,34400,0,0
Pulaski,2026-08-05T15:00,0.0,0.0,17.3,35500,0,0
Pulaski,2026-08-05T16:00,0.0,0.0,15.8,37600,0,0
Pulaski,2026-08-05T17:00,0.0,0.0,15.1,37200,3,0
Pulaski,2026-08-05T18:00,0.0,0.0,18.4,36100,3,0
Pulaski,2026-08-05T19:00,0.0,0.0,20.9,33400,3,0
Pulaski,2026-08-05T20:00,0.0,0.0,20.5,29200,3,0
Pulaski,2026-08-05T21:00,0.0,0.0,10.8,24600,2,0
Pulaski,2026-08-05T22:00,0.0,0.0,13.7,23000,3,0
Pulaski,2026-08-05T23:00,0.0,0.0,20.9,20300,2,0
Pulaski,2026-08-06T00:00,0.0,0.0,22.0,19400,3,0
Pulaski,2026-08-06T01:00,0.0,0.0,9.7,18600,2,0
Pulaski,2026-08-06T02:00,0.0,0.0,7.9,17600,3,0
Pulaski,2026-08-06T03:00,0.0,0.0,6.8,17100,3,0
Pulaski,2026-08-06T04:00,0.7,0.0,11.5,13600,53,0
Pulaski,2026-08-06T05:00,0.0,0.0,19.4,13900,3,0
Pulaski,2026-08-06T06:00,0.0,0.0,21.2,13900,3,0
Pulaski,2026-08-06T07:00,0.0,0.0,20.5,14400,3,0
Pulaski,2026-08-06T08:00,0.0,0.0,31.0,15000,1,0
Pulaski,2026-08-06T09:00,0.0,0.0,39.2,16600,3,0
Pulaski,2026-08-06T10:00,0.0,0.0,29.9,17200,3,0
Pulaski,2026-08-06T11:00,0.0,0.0,32.8,17600,3,0
Pulaski,2026-08-06T12:00,0.0,0.0,29.5,20600,3,0
Pulaski,2026-08-06T13:00,0.0,0.0,24.8,24000,3,0
Pulaski,2026-08-06T14:00,0.0,0.0,23.0,30000,3,0
Pulaski,2026-08-06T15:00,0.0,0.0,18.4,27600,3,0
Pulaski,2026-08-06T16:00,0.0,0.0,17.6,29400,1,0
Pulaski,2026-08-06T17:00,0.0,0.0,20.9,30500,3,0
Pulaski,2026-08-06T18:00,0.0,0.0,19.1,32100,3,0
Pulaski,2026-08-06T19:00,0.0,0.0,18.7,31000,3,0
Pulaski,2026-08-06T20:00,0.0,0.0,18.0,28500,0,0
Pulaski,2026-08-06T21:00,0.0,0.0,13.3,24000,3,0
Pulaski,2026-08-06T22:00,0.0,0.0,14.8,22600,3,0
Pulaski,2026-08-06T23:00,0.0,0.0,17.6,19900,0,0
Rush,2026-08-05T00:00,0.0,0.0,7.2,22000,0,0
Rush,2026-08-05T01:00,0.0,0.0,13.0,18300,0,0
Rush,2026-08-05T02:00,0.0,0.0,15.1,17700,0,0
Rush,2026-08-05T03:00,0.0,0.0,12.6,16400,0,0
Rush,2026-08-05T04:00,0.0,0.0,8.3,13800,0,0
Rush,2026-08-05T05:00,0.0,0.0,5.0,14900,0,0
Rush,2026-08-05T06:00,0.0,0.0,9.0,13700,0,0
Rush,2026-08-05T07:00,0.0,0.0,6.1,14000,0,0
Rush,2026-08-05T08:00,0.0,0.0,2.5,12200,2,0
Rush,2026-08-05T09:00,0.0,0.0,2.5,14500,1,0
Rush,2026-08-05T10:00,0.0,0.0,3.2,23600,0,0
Rush,2026-08-05T11:00,0.0,0.0,10.8,32800,0,0
Rush,2026-08-05T12:00,0.0,0.0,13.3,37900,0,0
Rush,2026-08-05T13:00,0.0,0.0,15.8,40700,0,0
Rush,2026-08-05T14:00,0.0,0.0,16.6,42800,0,0
Rush,2026-08-05T15:00,0.0,0.0,14.4,43800,0,0
Rush,2026-08-05T16:00,0.0,0.0,15.5,44900,0,0
Rush,2026-08-05T17:00,0.0,0.0,15.1,43800,0,0
Rush,2026-08-05T18:00,0.0,0.0,16.2,44500,0,0
Rush,2026-08-05T19:00,0.0,0.0,16.2,43100,0,0
Rush,2026-08-05T20:00,0.0,0.0,7.9,35400,0,0
Rush,2026-08-05T21:00,0.0,0.0,6.1,32600,2,0
Rush,2026-08-05T22:00,0.0,0.0,8.3,32000,3,0
Rush,2026-08-05T23:00,0.0,0.0,2.9,27200,3,0
Rush,2026-08-06T00:00,0.0,0.0,10.4,22300,3,0
Rush,2026-08-06T01:00,0.0,0.0,14.8,19600,3,0
Rush,2026-08-06T02:00,0.0,0.0,10.8,19200,3,0
Rush,2026-08-06T03:00,0.0,0.0,5.8,18200,3,0
Rush,2026-08-06T04:00,0.0,0.0,10.4,22100,0,0
Rush,2026-08-06T05:00,0.0,0.0,13.3,23200,0,0
Rush,2026-08-06T06:00,0.0,0.0,14.0,22000,3,0
Rush,2026-08-06T07:00,0.0,0.0,15.5,20000,3,0
Rush,2026-08-06T08:00,0.0,0.0,16.6,18100,3,0
Rush,2026-08-06T09:00,0.0,0.0,20.5,19600,3,0
Rush,2026-08-06T10:00,0.0,0.0,21.6,24500,3,0
Rush,2026-08-06T11:00,0.0,0.0,21.2,28000,3,0
Rush,2026-08-06T12:00,0.0,0.0,21.2,31300,3,0
Rush,2026-08-06T13:00,0.0,0.0,21.6,32600,3,0
Rush,2026-08-06T14:00,0.0,0.0,22.3,31400,3,0
Rush,2026-08-06T15:00,0.0,0.0,11.9,31600,3,0
Rush,2026-08-06T16:00,0.0,0.0,10.4,34500,3,0
Rush,2026-08-06T17:00,0.0,0.0,12.6,37300,3,0
Rush,2026-08-06T18:00,0.0,0.0,11.5,36900,3,0
Rush,2026-08-06T19:00,0.0,0.0,12.6,37100,3,0
Rush,2026-08-06T20:00,0.0,0.0,9.7,28900,3,0
Rush,2026-08-06T21:00,0.0,0.0,12.2,24100,3,0
Rush,2026-08-06T22:00,0.0,0.0,12.2,21400,3,0
Rush,2026-08-06T23:00,0.0,0.0,11.9,19500,2,0
Sullivan,2026-08-05T00:00,0.0,0.0,6.8,16800,0,0
Sullivan,2026-08-05T01:00,0.0,0.0,9.0,14700,0,0
Sullivan,2026-08-05T02:00,0.0,0.0,2.9,13300,0,0
Sullivan,2026-08-05T03:00,0.0,0.0,5.8,12500,1,0
Sullivan,2026-08-05T04:00,0.0,0.0,6.1,300,45,0
Sullivan,2026-08-05T05:00,0.0,0.0,6.1,12200,3,0
Sullivan,2026-08-05T06:00,0.0,0.0,4.0,12200,3,0
Sullivan,2026-08-05T07:00,0.0,0.0,2.9,12200,3,0
Sullivan,2026-08-05T08:00,0.0,0.0,4.0,500,45,0
Sullivan,2026-08-05T09:00,0.0,0.0,5.8,12200,0,0
Sullivan,2026-08-05T10:00,0.0,0.0,4.0,16400,0,0
Sullivan,2026-08-05T11:00,0.0,0.0,6.1,25000,0,0
Sullivan,2026-08-05T12:00,0.0,0.0,6.8,36400,0,0
Sullivan,2026-08-05T13:00,0.0,0.0,4.0,40400,0,0
Sullivan,2026-08-05T14:00,0.0,0.0,8.6,42900,0,0
Sullivan,2026-08-05T15:00,0.0,0.0,8.3,44200,0,0
Sullivan,2026-08-05T16:00,0.0,0.0,5.8,46400,0,0
Sullivan,2026-08-05T17:00,0.0,0.0,6.5,47100,3,0
Sullivan,2026-08-05T18:00,0.0,0.0,8.3,46400,3,0
Sullivan,2026-08-05T19:00,0.0,0.0,8.6,45800,3,0
Sullivan,2026-08-05T20:00,0.0,0.0,6.5,37700,3,0
Sullivan,2026-08-05T21:00,0.0,0.0,7.9,31100,3,0
Sullivan,2026-08-05T22:00,0.0,0.0,12.2,28200,3,0
Sullivan,2026-08-05T23:00,0.0,0.0,24.5,30600,0,0
Sullivan,2026-08-06T00:00,0.0,0.0,21.2,27800,2,0
Sullivan,2026-08-06T01:00,0.0,0.0,24.1,26200,3,0
Sullivan,2026-08-06T02:00,0.0,0.0,17.3,24200,3,0
Sullivan,2026-08-06T03:00,0.0,0.0,16.6,23400,3,0
Sullivan,2026-08-06T04:00,0.0,0.0,14.4,21000,3,0
Sullivan,2026-08-06T05:00,0.0,0.0,19.1,19900,3,0
Sullivan,2026-08-06T06:00,0.0,0.0,16.6,19700,3,0
Sullivan,2026-08-06T07:00,0.0,0.0,20.9,21200,3,0
Sullivan,2026-08-06T08:00,0.7,0.0,39.6,13300,53,0
Sullivan,2026-08-06T09:00,2.2,0.0,47.2,7000,61,0
Sullivan,2026-08-06T10:00,0.0,0.0,40.0,19900,3,0
Sullivan,2026-08-06T11:00,0.0,0.0,37.8,26100,3,0
Sullivan,2026-08-06T12:00,0.4,0.0,37.8,18700,51,0
Sullivan,2026-08-06T13:00,0.0,0.0,28.1,21100,3,0
Sullivan,2026-08-06T14:00,0.4,0.0,43.2,28600,51,0
Sullivan,2026-08-06T15:00,0.0,0.0,29.2,32700,3,0
Sullivan,2026-08-06T16:00,0.0,0.0,24.5,37500,3,0
Sullivan,2026-08-06T17:00,0.0,0.0,25.6,39500,3,0
Sullivan,2026-08-06T18:00,0.0,0.0,16.6,39300,3,0
Sullivan,2026-08-06T19:00,0.0,0.0,18.7,37400,3,0
Sullivan,2026-08-06T20:00,0.0,0.0,13.0,33900,3,0
Sullivan,2026-08-06T21:00,0.0,0.0,6.8,28800,3,0
Sullivan,2026-08-06T22:00,0.0,0.0,7.6,27900,3,0
Sullivan,2026-08-06T23:00,0.0,0.0,4.3,25900,3,0
Warrick,2026-08-05T00:00,0.0,0.0,7.9,18300,1,0
Warrick,2026-08-05T01:00,0.0,0.0,7.9,15200,0,0
Warrick,2026-08-05T02:00,0.0,0.0,10.1,14100,0,0
Warrick,2026-08-05T03:00,0.0,0.0,8.6,16500,0,0
Warrick,2026-08-05T04:00,0.0,0.0,10.4,17900,0,0
Warrick,2026-08-05T05:00,0.0,0.0,10.8,18400,0,0
Warrick,2026-08-05T06:00,0.0,0.0,9.0,16600,0,0
Warrick,2026-08-05T07:00,0.0,0.0,5.8,2700,0,0
Warrick,2026-08-05T08:00,0.0,0.0,5.4,12200,0,0
Warrick,2026-08-05T09:00,0.0,0.0,4.0,13200,1,0
Warrick,2026-08-05T10:00,0.0,0.0,7.2,19900,0,0
Warrick,2026-08-05T11:00,0.0,0.0,7.9,28500,0,0
Warrick,2026-08-05T12:00,0.0,0.0,9.4,33000,0,0
Warrick,2026-08-05T13:00,0.0,0.0,9.7,36800,0,0
Warrick,2026-08-05T14:00,0.0,0.0,7.9,43700,0,0
Warrick,2026-08-05T15:00,0.0,0.0,10.1,49400,0,0
Warrick,2026-08-05T16:00,0.0,0.0,10.4,52500,0,0
Warrick,2026-08-05T17:00,0.0,0.0,14.0,53200,0,0
Warrick,2026-08-05T18:00,0.0,0.0,13.0,51200,0,0
Warrick,2026-08-05T19:00,0.0,0.0,13.0,49400,3,0
Warrick,2026-08-05T20:00,0.0,0.0,13.7,41800,3,0
Warrick,2026-08-05T21:00,0.0,0.0,10.8,37600,3,0
Warrick,2026-08-05T22:00,0.0,0.0,8.6,35300,3,0
Warrick,2026-08-05T23:00,0.0,0.0,7.2,30800,3,0
Warrick,2026-08-06T00:00,0.0,0.0,11.2,25500,3,0
Warrick,2026-08-06T01:00,0.0,0.0,11.5,24500,3,0
Warrick,2026-08-06T02:00,0.0,0.0,15.8,24300,3,0
Warrick,2026-08-06T03:00,0.0,0.0,16.6,23000,2,0
Warrick,2026-08-06T04:00,0.0,0.0,7.9,20800,1,0
Warrick,2026-08-06T05:00,0.0,0.0,6.8,20400,1,0
Warrick,2026-08-06T06:00,0.0,0.0,9.0,20500,3,0
Warrick,2026-08-06T07:00,0.0,0.0,13.3,19000,3,0
Warrick,2026-08-06T08:00,0.0,0.0,15.1,18200,3,0
Warrick,2026-08-06T09:00,0.0,0.0,17.6,18600,3,0
Warrick,2026-08-06T10:00,0.0,0.0,29.9,25600,3,0
Warrick,2026-08-06T11:00,0.0,0.0,18.7,29700,3,0
Warrick,2026-08-06T12:00,0.0,0.0,17.3,35100,2,0
Warrick,2026-08-06T13:00,0.0,0.0,13.7,36400,3,0
Warrick,2026-08-06T14:00,0.0,0.0,14.8,41400,3,0
Warrick,2026-08-06T15:00,0.0,0.0,10.8,40900,3,0
Warrick,2026-08-06T16:00,0.0,0.0,9.7,43700,3,0
Warrick,2026-08-06T17:00,0.0,0.0,27.0,43300,3,0
Warrick,2026-08-06T18:00,0.0,0.0,16.2,38000,3,0
Warrick,2026-08-06T19:00,0.0,0.0,18.4,34300,3,0
Warrick,2026-08-06T20:00,0.0,0.0,11.2,29900,3,0
Warrick,2026-08-06T21:00,0.0,0.0,4.3,25900,2,0
Warrick,2026-08-06T22:00,0.0,0.0,8.3,21600,1,0
Warrick,2026-08-06T23:00,0.0,0.0,12.2,19100,3,0
Wells,2026-08-05T00:00,0.0,0.0,5.8,19500,0,0
Wells,2026-08-05T01:00,0.0,0.0,7.6,17500,0,0
Wells,2026-08-05T02:00,0.0,0.0,4.7,16900,0,0
Wells,2026-08-05T03:00,0.0,0.0,9.4,16700,0,0
Wells,2026-08-05T04:00,0.0,0.0,9.7,17600,2,0
Wells,2026-08-05T05:00,0.0,0.0,4.3,16600,0,0
Wells,2026-08-05T06:00,0.0,0.0,4.3,13800,0,0
Wells,2026-08-05T07:00,0.0,0.0,3.6,13300,0,0
Wells,2026-08-05T08:00,0.0,0.0,6.5,12200,1,0
Wells,2026-08-05T09:00,0.0,0.0,7.9,12200,0,0
Wells,2026-08-05T10:00,0.0,0.0,10.8,18000,0,0
Wells,2026-08-05T11:00,0.0,0.0,13.7,25400,0,0
Wells,2026-08-05T12:00,0.0,0.0,11.5,31700,0,0
Wells,2026-08-05T13:00,0.0,0.0,7.9,36100,0,0
Wells,2026-08-05T14:00,0.0,0.0,7.9,40400,0,0
Wells,2026-08-05T15:00,0.0,0.0,8.3,42900,0,0
Wells,2026-08-05T16:00,0.0,0.0,10.1,45700,0,0
Wells,2026-08-05T17:00,0.0,0.0,10.4,45900,0,0
Wells,2026-08-05T18:00,0.0,0.0,11.2,47300,0,0
Wells,2026-08-05T19:00,0.0,0.0,11.5,46300,1,0
Wells,2026-08-05T20:00,0.0,0.0,9.4,35200,0,0
Wells,2026-08-05T21:00,0.0,0.0,10.8,30000,3,0
Wells,2026-08-05T22:00,0.0,0.0,12.2,24300,3,0
Wells,2026-08-05T23:00,0.0,0.0,18.0,23200,3,0
Wells,2026-08-06T00:00,0.0,0.0,18.7,24300,3,0
Wells,2026-08-06T01:00,0.0,0.0,15.1,22600,2,0
Wells,2026-08-06T02:00,0.0,0.0,20.5,21800,3,0
Wells,2026-08-06T03:00,0.0,0.0,11.2,19600,3,0
Wells,2026-08-06T04:00,0.0,0.0,9.7,19500,3,0
Wells,2026-08-06T05:00,0.0,0.0,6.5,17600,3,0
Wells,2026-08-06T06:00,0.0,0.0,8.6,16200,3,0
Wells,2026-08-06T07:00,0.4,0.0,6.1,16200,51,0
Wells,2026-08-06T08:00,0.0,0.0,7.9,15700,3,0
Wells,2026-08-06T09:00,0.0,0.0,15.1,20300,3,0
Wells,2026-08-06T10:00,0.0,0.0,34.9,24100,2,0
Wells,2026-08-06T11:00,0.0,0.0,30.2,23500,2,0
Wells,2026-08-06T12:00,0.0,0.0,28.1,25500,3,0
Wells,2026-08-06T13:00,0.0,0.0,24.8,24700,3,0
Wells,2026-08-06T14:00,0.0,0.0,22.0,25200,3,0
Wells,2026-08-06T15:00,0.0,0.0,18.7,26200,3,0
Wells,2026-08-06T16:00,0.0,0.0,18.7,25300,3,0
Wells,2026-08-06T17:00,0.4,0.0,7.9,24500,51,0
Wells,2026-08-06T18:00,0.0,0.0,11.5,24500,1,0
Wells,2026-08-06T19:00,0.0,0.0,13.3,26700,3,0
Wells,2026-08-06T20:00,0.0,0.0,8.3,24600,3,0
Wells,2026-08-06T21:00,0.0,0.0,4.3,22600,3,0
Wells,2026-08-06T22:00,0.0,0.0,6.1,20500,2,0
Wells,2026-08-06T23:00,0.0,0.0,6.8,18000,3,0
Whitley,2026-08-05T00:00,0.0,0.0,3.2,25200,0,0
Whitley,2026-08-05T01:00,0.0,0.0,4.7,26300,0,0
Whitley,2026-08-05T02:00,0.0,0.0,7.6,20800,0,0
Whitley,2026-08-05T03:00,0.0,0.0,9.0,17200,0,0
Whitley,2026-08-05T04:00,0.0,0.0,6.8,15700,0,0
Whitley,2026-08-05T05:00,0.0,0.0,7.9,15600,0,0
Whitley,2026-08-05T06:00,0.0,0.0,5.8,15100,0,0
Whitley,2026-08-05T07:00,0.0,0.0,5.8,14000,0,0
Whitley,2026-08-05T08:00,0.0,0.0,8.3,13400,0,0
Whitley,2026-08-05T09:00,0.0,0.0,12.6,15400,0,0
Whitley,2026-08-05T10:00,0.0,0.0,14.0,24100,0,0
Whitley,2026-08-05T11:00,0.0,0.0,15.1,27900,0,0
Whitley,2026-08-05T12:00,0.0,0.0,12.6,33700,0,0
Whitley,2026-08-05T13:00,0.0,0.0,10.4,41000,0,0
Whitley,2026-08-05T14:00,0.0,0.0,12.2,43500,0,0
Whitley,2026-08-05T15:00,0.0,0.0,12.2,44300,1,0
Whitley,2026-08-05T16:00,0.0,0.0,13.3,44500,1,0
Whitley,2026-08-05T17:00,0.0,0.0,13.3,46900,0,0
Whitley,2026-08-05T18:00,0.0,0.0,14.0,47400,0,0
Whitley,2026-08-05T19:00,0.0,0.0,15.5,46200,1,0
Whitley,2026-08-05T20:00,0.0,0.0,18.7,42800,3,0
Whitley,2026-08-05T21:00,0.0,0.0,14.8,36700,3,0
Whitley,2026-08-05T22:00,0.0,0.0,15.1,33500,3,0
Whitley,2026-08-05T23:00,0.0,0.0,14.4,29400,3,0
Whitley,2026-08-06T00:00,0.0,0.0,14.0,26400,3,0
Whitley,2026-08-06T01:00,0.0,0.0,18.4,20000,3,0
Whitley,2026-08-06T02:00,0.0,0.0,12.2,20000,3,0
Whitley,2026-08-06T03:00,0.0,0.0,9.7,19500,3,0
Whitley,2026-08-06T04:00,0.0,0.0,4.7,15800,3,0
Whitley,2026-08-06T05:00,0.0,0.0,5.0,14200,3,0
Whitley,2026-08-06T06:00,0.0,0.0,13.0,14100,3,0
Whitley,2026-08-06T07:00,0.0,0.0,12.6,14100,3,0
Whitley,2026-08-06T08:00,0.0,0.0,17.3,16900,3,0
Whitley,2026-08-06T09:00,0.0,0.0,17.6,21000,3,0
Whitley,2026-08-06T10:00,0.0,0.0,27.4,25700,3,0
Whitley,2026-08-06T11:00,0.0,0.0,23.4,24700,3,0
Whitley,2026-08-06T12:00,0.0,0.0,30.6,25300,3,0
Whitley,2026-08-06T13:00,0.0,0.0,25.6,27300,3,0
Whitley,2026-08-06T14:00,0.0,0.0,27.0,27000,3,0
Whitley,2026-08-06T15:00,0.0,0.0,25.9,22900,3,0
Whitley,2026-08-06T16:00,0.0,0.0,20.2,22800,3,0
Whitley,2026-08-06T17:00,0.0,0.0,12.2,25000,3,0
Whitley,2026-08-06T18:00,0.0,0.0,16.6,23700,3,0
Whitley,2026-08-06T19:00,0.0,0.0,22.7,28600,2,0
Whitley,2026-08-06T20:00,0.0,0.0,17.3,33900,2,0
Whitley,2026-08-06T21:00,0.0,0.0,9.7,29100,2,0
Whitley,2026-08-06T22:00,0.0,0.0,8.6,25100,3,0
Whitley,2026-08-06T23:00,0.0,0.0,9.7,20000,3,0
Blackford,2026-08-05T00:00,0.0,0.0,7.6,14400,0,0
Blackford,2026-08-05T01:00,0.0,0.0,6.1,12400,0,0
Blackford,2026-08-05T02:00,0.0,0.0,5.0,16400,0,0
Blackford,2026-08-05T03:00,0.0,0.0,6.1,16200,0,0
Blackford,2026-08-05T04:00,0.0,0.0,8.6,13600,0,0
Blackford,2026-08-05T05:00,0.0,0.0,11.2,12800,0,0
Blackford,2026-08-05T06:00,0.0,0.0,5.8,12200,1,0
Blackford,2026-08-05T07:00,0.0,0.0,2.5,12200,2,0
Blackford,2026-08-05T08:00,0.0,0.0,5.8,12200,3,0
Blackford,2026-08-05T09:00,0.0,0.0,10.4,12900,1,0
Blackford,2026-08-05T10:00,0.0,0.0,8.6,19900,0,0
Blackford,2026-08-05T11:00,0.0,0.0,10.8,25300,0,0
Blackford,2026-08-05T12:00,0.0,0.0,9.0,34200,0,0
Blackford,2026-08-05T13:00,0.0,0.0,6.5,41200,0,0
Blackford,2026-08-05T14:00,0.0,0.0,6.8,46100,0,0
Blackford,2026-08-05T15:00,0.0,0.0,6.8,48400,0,0
Blackford,2026-08-05T16:00,0.0,0.0,9.0,47600,0,0
Blackford,2026-08-05T17:00,0.0,0.0,10.8,47600,0,0
Blackford,2026-08-05T18:00,0.0,0.0,11.5,45100,0,0
Blackford,2026-08-05T19:00,0.0,0.0,10.8,45300,0,0
Blackford,2026-08-05T20:00,0.0,0.0,15.1,35700,0,0
Blackford,2026-08-05T21:00,0.0,0.0,14.0,31700,3,0
Blackford,2026-08-05T22:00,0.0,0.0,14.8,27400,2,0
Blackford,2026-08-05T23:00,0.0,0.0,15.5,22200,3,0
Blackford,2026-08-06T00:00,0.0,0.0,15.8,22100,3,0
Blackford,2026-08-06T01:00,0.0,0.0,12.6,21600,3,0
Blackford,2026-08-06T02:00,0.0,0.0,13.3,20300,3,0
Blackford,2026-08-06T03:00,0.0,0.0,8.6,19900,3,0
Blackford,2026-08-06T04:00,0.0,0.0,20.9,21100,0,0
Blackford,2026-08-06T05:00,0.0,0.0,19.8,21000,3,0
Blackford,2026-08-06T06:00,0.0,0.0,10.8,18100,3,0
Blackford,2026-08-06T07:00,0.0,0.0,11.9,18200,3,0
Blackford,2026-08-06T08:00,0.0,0.0,16.9,18000,3,0
Blackford,2026-08-06T09:00,0.0,0.0,28.4,24200,1,0
Blackford,2026-08-06T10:00,0.0,0.0,34.6,24300,3,0
Blackford,2026-08-06T11:00,0.0,0.0,28.4,26500,3,0
Blackford,2026-08-06T12:00,0.0,0.0,22.7,26400,3,0
Blackford,2026-08-06T13:00,0.0,0.0,23.8,23900,3,0
Blackford,2026-08-06T14:00,0.0,0.0,20.5,27500,3,0
Blackford,2026-08-06T15:00,0.4,0.0,13.0,25500,51,0
Blackford,2026-08-06T16:00,0.0,0.0,8.3,23900,3,0
Blackford,2026-08-06T17:00,0.0,0.0,3.6,26200,3,0
Blackford,2026-08-06T18:00,0.0,0.0,13.3,26600,3,0
Blackford,2026-08-06T19:00,0.0,0.0,20.5,29000,1,0
Blackford,2026-08-06T20:00,0.0,0.0,12.2,27800,2,0
Blackford,2026-08-06T21:00,0.0,0.0,2.5,22300,3,0
Blackford,2026-08-06T22:00,0.0,0.0,3.2,19800,3,0
Blackford,2026-08-06T23:00,0.0,0.0,6.1,20000,3,0
Boone,2026-08-05T00:00,0.0,0.0,12.6,18900,0,0
Boone,2026-08-05T01:00,0.0,0.0,7.6,19000,0,0
Boone,2026-08-05T02:00,0.0,0.0,7.6,17100,0,0
Boone,2026-08-05T03:00,0.0,0.0,6.1,14400,0,0
Boone,2026-08-05T04:00,0.0,0.0,8.3,14700,0,0
Boone,2026-08-05T05:00,0.0,0.0,6.5,13600,0,0
Boone,2026-08-05T06:00,0.0,0.0,6.1,15800,0,0
Boone,2026-08-05T07:00,0.0,0.0,6.5,16100,0,0
Boone,2026-08-05T08:00,0.0,0.0,7.2,14500,0,0
Boone,2026-08-05T09:00,0.0,0.0,6.1,15800,0,0
Boone,2026-08-05T10:00,0.0,0.0,7.2,23300,0,0
Boone,2026-08-05T11:00,0.0,0.0,9.7,30300,0,0
Boone,2026-08-05T12:00,0.0,0.0,5.8,36300,0,0
Boone,2026-08-05T13:00,0.0,0.0,6.1,39100,0,0
Boone,2026-08-05T14:00,0.0,0.0,8.6,41600,0,0
Boone,2026-08-05T15:00,0.0,0.0,9.7,43100,0,0
Boone,2026-08-05T16:00,0.0,0.0,8.3,44900,0,0
Boone,2026-08-05T17:00,0.0,0.0,6.8,46400,0,0
Boone,2026-08-05T18:00,0.0,0.0,7.6,43300,0,0
Boone,2026-08-05T19:00,0.0,0.0,10.4,42300,3,0
Boone,2026-08-05T20:00,0.0,0.0,9.4,36300,2,0
Boone,2026-08-05T21:00,0.0,0.0,10.1,31500,3,0
Boone,2026-08-05T22:00,0.0,0.0,9.0,30800,3,0
Boone,2026-08-05T23:00,0.0,0.0,15.5,25000,3,0
Boone,2026-08-06T00:00,0.0,0.0,17.3,23500,2,0
Boone,2026-08-06T01:00,0.0,0.0,9.0,21800,3,0
Boone,2026-08-06T02:00,0.0,0.0,13.7,19700,3,0
Boone,2026-08-06T03:00,0.0,0.0,16.2,18500,3,0
Boone,2026-08-06T04:00,0.0,0.0,20.2,24600,3,0
